order_id,customer_id,product_id,order_date,quantity,unit_price,sales_amount,discount_pct,order_status,currency,region,load_timestamp
SO000000213,CUST0007350,MAT000781,2023-11-30,21.0,483.51,10153.71,15,Completed,EUR,Germany,2026-08-11 23:25:20
SO000000214,CUST0001764,MAT000423,2024-09-09,0.0,92.69,1575.73,15,Completed,USD,UK,2026-08-12 06:25:20
SO000000215,CUST0007951,MAT000797,2024-04-06,3.0,141.93,425.79,0,Returned,USD,UAE,2026-08-11 21:25:20
SO000000216,CUST0004307,MAT000098,2023-02-08,17.0,766.82,13035.94,5,Completed,GBP,China,2026-08-12 08:25:20
SO000000217,CUST0000808,MAT000435,2023-08-13,17.0,898.93,15281.81,20,Completed,GBP,UK,2026-08-11 12:25:20
SO000000218,CUST0001578,MAT001006,2026-09-20,22.0,305.44,6719.68,15,Completed,USD,India,2026-08-12 01:25:20
SO000000219,CUST0007642,MAT000655,2026-08-25,4.0,351.1,1404.4,15,Completed,USD,Germany,2026-08-12 02:25:20
SO000000220,CUST0003006,MAT000611,2023-08-12,18.0,143.27,2578.86,0,Completed,USD,India,2026-08-11 19:25:20
SO000000221,CUST0002293,MAT000662,2025-07-17,0.0,215.96,431.92,0,Completed,AED,China,2026-08-12 11:25:20
SO000000222,CUST0001873,MAT000998,2023-03-19,3.0,385.04,1155.12,0,Completed,USD,USA,2026-08-12 07:25:20
SO000000223,CUST0002413,MAT001158,2025-09-23,3.0,259.53,778.59,0,Completed,USD,Australia,2026-08-12 17:25:20
SO000000224,CUST0004375,MAT000320,2025-03-05,6.0,632.78,3796.68,15,Completed,USD,India,2026-08-11 15:25:20
SO000000225,CUST0006346,MAT000001,2025-06-08,23.0,486.38,11186.74,0,Completed,USD,Brazil,2026-08-11 16:25:20
SO000000226,CUST0003181,MAT000022,2026-06-04,12.0,740.96,8891.52,5,Completed,AED,Canada,2026-08-11 16:25:20
SO000000227,CUST0006038,MAT001139,2024-01-18,18.0,653.45,11762.1,10,Completed,USD,USA,2026-08-12 03:25:20
SO000000228,CUST0002566,MAT001030,2025-06-01,10.0,119.65,1196.5,0,Completed,AED,USA,2026-08-12 00:25:20
SO000000229,CUST0004040,MAT000659,2024-04-02,7.0,115.43,808.01,15,Completed,USD,France,2026-08-12 00:25:20
SO000000230,CUST0007085,MAT000276,2025-10-24,21.0,806.61,16938.81,10,Completed,EUR,Japan,2026-08-11 21:25:20
SO000000231,CUST0003312,MAT000246,2025-08-30,11.0,738.46,8123.06,15,Completed,USD,France,2026-08-11 14:25:20
SO000000232,CUST0002599,MAT000563,2026-04-26,13.0,423.79,5509.27,0,Shipped,USD,USA,2026-08-12 05:25:20
SO000000233,CUST0006630,MAT001163,2026-03-20,22.0,121.68,2676.96,0,Completed,USD,Saudi Arabia,2026-08-12 11:25:20
SO000000234,CUST0000447,MAT000023,2024-02-10,12.0,809.23,9710.76,10,Completed,GBP,Japan,2026-08-11 18:25:20
SO000000235,CUST0003769,MAT000755,2025-04-10,21.0,211.48,4441.08,0,Completed,USD,Canada,2026-08-11 19:25:20
SO000000236,CUST0007019,MAT000081,2025-11-04,17.0,36.8,625.6,0,Pending,USD,Japan,2026-08-11 13:25:20
SO000000237,CUST0004476,MAT000492,2023-06-24,20.0,832.19,16643.8,20,Shipped,USD,Mexico,2026-08-12 13:25:20
SO000000238,CUST0007666,MAT000928,2025-06-25,17.0,729.0,12393.0,20,Completed,USD,Brazil,2026-08-11 16:25:20
SO000000239,CUST0005617,MAT000385,2023-10-09,17.0,625.67,10636.39,0,Cancelled,USD,Australia,2026-08-12 03:25:20
SO000000240,CUST0000705,MAT001006,2025-07-14,22.0,35.46,780.12,0,Completed,USD,USA,2026-08-12 13:25:20
SO000000241,CUST0000437,MAT001007,2024-03-24,14.0,477.95,6691.3,0,Completed,USD,Saudi Arabia,2026-08-12 10:25:20
SO000000242,CUST0000865,MAT000971,2026-07-07,20.0,590.0,11800.0,0,Completed,EUR,USA,2026-08-12 18:25:20
SO000000243,CUST0006492,MAT000128,2023-02-27,25.0,684.62,17115.5,0,Pending,USD,Germany,2026-08-12 17:25:20
SO000000244,CUST0006829,MAT000346,2023-08-29,9.0,426.61,3839.49,20,Completed,USD,South Africa,2026-08-12 18:25:20
SO000000245,CUST0000653,MAT000192,2024-05-21,25.0,858.25,21456.25,15,Completed,USD,Australia,2026-08-11 22:25:20
SO000000246,CUST0004576,MAT000160,2026-04-03,5.0,224.08,1120.4,5,Shipped,INR,France,2026-08-12 09:25:20
SO000000247,CUST0002047,MAT000919,2025-05-11,10.0,67.41,674.1,0,Completed,USD,South Africa,2026-08-11 19:25:20
SO000000248,CUST0007225,MAT000636,2025-05-23,18.0,302.83,5450.94,10,Pending,USD,Mexico,2026-08-11 22:25:20
SO000000249,CUST0004468,MAT000402,2024-02-27,13.0,597.32,7765.16,0,Completed,USD,China,2026-08-11 14:25:20
SO000000250,CUST0000365,MAT000214,2024-08-19,17.0,664.76,11300.92,5,Shipped,EUR,Brazil,2026-08-12 13:25:20
SO000000251,CUST0005713,MAT000031,2025-11-12,8.0,665.95,5327.6,0,Cancelled,INR,Singapore,2026-08-11 19:25:20
SO000000252,CUST0003080,MAT000712,2025-05-14,4.0,104.05,416.2,10,Completed,EUR,Saudi Arabia,2026-08-12 00:25:20
SO000000253,CUST0003102,MAT001113,2023-05-25,5.0,797.16,3985.8,5,Completed,EUR,Brazil,2026-08-12 15:25:20
SO000000254,CUST0003155,MAT001176,2026-03-06,6.0,256.35,1538.1,15,Shipped,USD,China,2026-08-11 21:25:20
SO000000255,CUST0000220,MAT001029,2026-07-22,14.0,192.87,2700.18,15,Shipped,USD,South Africa,2026-08-11 14:25:20
SO000000256,CUST0006482,MAT000608,2026-01-08,24.0,554.94,13318.56,5,Completed,EUR,China,2026-08-11 21:25:20
SO000000257,CUST0007812,MAT000655,2026-05-14,15.0,194.6,2919.0,5,Completed,USD,Australia,2026-08-11 17:25:20
SO000000258,CUST0006601,MAT001039,2023-02-02,2.0,459.69,919.38,5,Completed,GBP,India,2026-08-12 02:25:20
SO000000259,CUST0001091,MAT000394,2024-05-23,25.0,369.29,9232.25,5,Completed,INR,Brazil,2026-08-12 11:25:20
SO000000260,CUST0002286,MAT000958,2024-08-01,23.0,212.67,4891.41,0,Cancelled,GBP,India,2026-08-12 03:25:20
SO000000261,CUST0004608,MAT001025,2025-04-08,11.0,266.39,2930.29,5,Completed,USD,Singapore,2026-08-12 01:25:20
SO000000262,CUST0007412,MAT000754,2024-06-19,13.0,387.53,5037.89,0,Shipped,GBP,UK,2026-08-12 16:25:20
SO000000263,CUST0007972,MAT000942,2024-03-06,5.0,314.81,1574.05,0,Completed,USD,UAE,2026-08-12 02:25:20
SO000000264,CUST0006539,MAT000899,2026-02-21,19.0,346.51,6583.69,0,Shipped,USD,South Africa,2026-08-12 18:25:20
SO000000265,CUST0001347,MAT000321,2026-04-20,22.0,663.21,14590.62,20,Completed,GBP,Singapore,2026-08-11 16:25:20
SO000000266,CUST0004096,MAT000816,2026-06-20,25.0,155.7,3892.5,0,Completed,USD,Germany,2026-08-12 03:25:20
SO000000267,CUST0006670,MAT000066,2025-06-17,20.0,566.72,11334.4,15,Completed,USD,Mexico,2026-08-11 21:25:20
SO000000268,CUST0004926,MAT000021,2025-05-04,5.0,611.95,3059.75,0,Shipped,EUR,UAE,2026-08-11 19:25:20
SO000000269,CUST0002311,MAT000461,2024-09-19,10.0,722.87,7228.7,10,Completed,AED,France,2026-08-11 14:25:20
SO000000270,CUST0006964,MAT000931,2023-01-07,21.0,763.36,16030.56,10,Returned,USD,Mexico,2026-08-12 06:25:20
SO000000271,CUST0003998,MAT000255,2023-08-17,23.0,147.01,3381.23,5,Shipped,USD,Brazil,2026-08-12 02:25:20
SO000000272,CUST0005172,MAT000648,2026-04-14,13.0,128.74,1673.62,0,Completed,USD,Singapore,2026-08-11 17:25:20
SO000000273,CUST0007979,MAT000097,2026-06-17,9.0,555.22,4996.98,0,Completed,USD,Mexico,2026-08-11 18:25:20
SO000000274,CUST0005687,MAT000803,2025-07-21,0.0,682.44,4094.64,0,Completed,EUR,UK,2026-08-12 01:25:20
SO000000275,CUST0005446,MAT001009,2023-04-27,,248.73,746.19,15,Completed,AED,UAE,2026-08-11 15:25:20
SO000000276,CUST0006989,MAT000816,2025-05-18,15.0,475.63,7134.45,0,Completed,AED,Canada,2026-08-12 02:25:20
SO000000277,CUST0003811,MAT000244,2025-08-09,4.0,696.15,2784.6,0,Completed,USD,Brazil,2026-08-12 00:25:20
SO000000278,CUST0006571,MAT000326,2023-04-03,16.0,691.92,11070.72,20,Completed,USD,Brazil,2026-08-12 01:25:20
SO000000279,CUST0007650,MAT000046,2023-11-03,6.0,590.17,3541.02,0,Completed,JPY,Brazil,2026-08-11 22:25:20
SO000000280,CUST0003258,MAT000067,2024-10-03,2.0,75.51,151.02,0,Cancelled,USD,Singapore,2026-08-11 13:25:20
SO000000281,CUST0005194,MAT000185,2025-08-28,8.0,50.33,402.64,0,Completed,JPY,South Africa,2026-08-11 20:25:20
SO000000282,CUST0002104,MAT000181,2024-07-25,14.0,352.66,4937.24,20,Cancelled,USD,UAE,2026-08-12 16:25:20
SO000000283,CUST0006608,MAT000376,2024-05-21,7.0,28.89,202.23,0,Completed,USD,Saudi Arabia,2026-08-11 18:25:20
SO000000284,CUST0002472,MAT000179,2024-12-15,21.0,814.21,17098.41,5,Completed,USD,Germany,2026-08-12 06:25:20
SO000000285,CUST0001637,MAT000477,2025-11-15,14.0,23.03,322.42,15,Completed,USD,USA,2026-08-12 17:25:20
SO000000286,CUST0003658,MAT000604,2024-06-20,7.0,31.5,220.5,0,Completed,AED,Singapore,2026-08-11 22:25:20
SO000000287,CUST0000012,MAT000132,2026-03-06,3.0,152.97,458.91,5,Completed,USD,China,2026-08-12 18:25:20
SO000000288,CUST0006612,MAT000805,2025-06-10,20.0,566.18,11323.6,5,Pending,EUR,Australia,2026-08-12 03:25:20
SO000000289,CUST0003977,MAT001039,2026-07-04,4.0,489.69,1958.76,20,Pending,USD,France,2026-08-11 17:25:20
SO000000290,CUST0002804,MAT000307,2024-07-15,9.0,595.24,5357.16,10,Cancelled,USD,Brazil,2026-08-12 16:25:20
SO000000291,CUST0005613,MAT000648,2024-03-18,12.0,804.73,9656.76,0,Completed,EUR,Germany,2026-08-11 12:25:20
SO000000292,CUST0002877,MAT000156,2025-12-02,9.0,412.18,3709.62,0,Cancelled,USD,Germany,2026-08-11 23:25:20
SO000000293,CUST0001257,MAT000528,2026-07-28,24.0,44.27,1062.48,5,Completed,GBP,Germany,2026-08-12 14:25:20
SO000000294,CUST0007517,MAT000934,2023-06-25,2.0,688.33,1376.66,0,Completed,EUR,Canada,2026-08-11 15:25:20
SO000000295,CUST0001417,MAT000880,2024-07-27,25.0,731.71,18292.75,0,Returned,USD,China,2026-08-11 20:25:20
SO000000296,CUST0000212,MAT001149,2023-07-20,19.0,49.65,943.35,20,Completed,USD,USA,2026-08-11 13:25:20
SO000000297,CUST0004962,MAT000195,2025-02-23,7.0,222.35,1556.45,0,Completed,GBP,UK,2026-08-11 21:25:20
SO000000298,CUST0001998,MAT000801,2023-09-18,11.0,694.68,7641.48,10,Returned,USD,Japan,2026-08-12 05:25:20
SO000000299,CUST0002960,MAT001003,2023-09-03,4.0,341.66,1366.64,15,Pending,EUR,Mexico,2026-08-12 09:25:20
SO000000300,CUST0004702,MAT000222,2023-10-14,17.0,428.02,7276.34,20,Shipped,GBP,USA,2026-08-11 14:25:20
SO000000301,CUST0000218,MAT000876,2023-12-21,8.0,741.74,5933.92,20,Completed,USD,South Africa,2026-08-11 13:25:20
SO000000302,CUST0005372,MAT000349,2024-07-03,12.0,89.68,1076.16,0,Completed,EUR,China,2026-08-12 04:25:20
SO000000303,CUST0003277,MAT000251,2026-03-19,14.0,611.17,8556.38,0,Completed,AED,Canada,2026-08-12 03:25:20
SO000000304,CUST0001153,MAT000306,2024-04-30,8.0,197.41,1579.28,15,Completed,USD,Mexico,2026-08-12 12:25:20
SO000000305,CUST0002961,MAT000423,2023-06-18,12.0,61.07,732.84,0,Completed,USD,Saudi Arabia,2026-08-12 01:25:20
SO000000306,CUST0007031,MAT000943,2023-10-09,23.0,597.94,13752.62,0,Returned,EUR,Australia,2026-08-12 18:25:20
SO000000307,CUST0006320,MAT000559,2023-02-27,19.0,113.66,2159.54,0,Completed,GBP,Australia,2026-08-12 03:25:20
SO000000308,CUST0000738,MAT000879,2026-02-01,6.0,673.57,4041.42,10,Shipped,USD,Canada,2026-08-12 01:25:20
SO000000309,CUST0005330,MAT000264,2024-08-17,10.0,186.42,1864.2,5,Completed,AED,Canada,2026-08-12 06:25:20
SO000000310,CUST0001595,MAT000769,2023-09-24,20.0,48.42,968.4,5,Completed,USD,Singapore,2026-08-11 22:25:20
SO000000311,CUST0002334,MAT000900,2024-04-17,5.0,93.87,469.35,15,Completed,INR,UK,2026-08-12 10:25:20
SO000000312,CUST0001301,MAT000887,2024-02-14,15.0,757.94,11369.1,20,Completed,USD,Japan,2026-08-11 19:25:20
SO000000313,CUST0000644,MAT000325,2024-11-28,9.0,337.02,3033.18,0,Completed,JPY,South Africa,2026-08-12 02:25:20
SO000000314,CUST0006373,MAT000994,2026-01-13,9.0,275.53,2479.77,5,Completed,USD,France,2026-08-12 04:25:20
SO000000315,CUST0002319,MAT000185,2025-06-25,14.0,444.62,6224.68,0,Completed,USD,USA,2026-08-12 07:25:20
SO000000316,CUST0003754,MAT000614,2023-03-10,13.0,571.47,7429.11,15,Completed,GBP,Germany,2026-08-12 13:25:20
SO000000317,CUST0004744,MAT000506,2026-07-18,5.0,38.21,191.05,0,Completed,USD,Japan,2026-08-11 18:25:20
SO000000318,CUST0001901,MAT000569,2025-02-05,4.0,808.88,3235.52,10,Cancelled,USD,South Africa,2026-08-12 18:25:20
SO000000319,CUST0006173,MAT001127,2026-05-21,15.0,862.84,12942.6,5,Completed,AED,China,2026-08-12 14:25:20
SO000000320,CUST0005874,MAT001114,2023-09-05,24.0,378.49,9083.76,0,Shipped,USD,India,2026-08-12 05:25:20
SO000000321,CUST0001458,MAT000710,2023-01-02,4.0,374.3,1497.2,15,Completed,USD,USA,2026-08-12 09:25:20
SO000000322,CUST0001599,MAT000919,2025-06-27,4.0,791.31,3165.24,0,Completed,USD,South Africa,2026-08-12 03:25:20
SO000000323,CUST0001352,MAT000578,2025-11-26,9.0,389.23,3503.07,10,Returned,USD,UAE,2026-08-12 13:25:20
SO000000324,CUST0007583,MAT001063,2024-05-01,1.0,771.29,771.29,0,Shipped,USD,Mexico,2026-08-12 17:25:20
SO000000325,CUST0007046,MAT001147,2023-04-07,17.0,30.36,516.12,0,Completed,USD,Japan,2026-08-11 15:25:20
SO000000326,CUST0000036,MAT001028,2025-11-19,6.0,443.24,2659.44,0,Returned,EUR,UK,2026-08-12 07:25:20
SO000000327,CUST0001450,MAT000236,2023-01-09,21.0,857.42,18005.82,15,Pending,USD,UK,2026-08-12 12:25:20
SO000000328,CUST0005204,MAT000708,2024-06-14,16.0,231.26,3700.16,10,Completed,USD,UK,2026-08-12 03:25:20
SO000000329,CUST0007089,MAT001190,2023-09-25,19.0,243.21,4620.99,20,Cancelled,USD,UAE,2026-08-12 16:25:20
SO000000330,CUST0000187,MAT000032,2026-09-28,6.0,568.96,3413.76,5,Completed,INR,UK,2026-08-11 15:25:20
SO000000331,CUST0002959,MAT000950,2026-03-17,19.0,833.94,15844.86,20,Completed,USD,UAE,2026-08-11 17:25:20
SO000000332,CUST0005017,MAT000514,2024-03-09,6.0,182.87,1097.22,5,Shipped,USD,Singapore,2026-08-12 13:25:20
SO000000333,CUST0002455,MAT000101,2026-02-02,1.0,829.88,829.88,20,Completed,USD,USA,2026-08-12 18:25:20
SO000000334,CUST0001909,MAT000986,2025-12-29,4.0,598.39,2393.56,5,Completed,USD,South Africa,2026-08-12 06:25:20
SO000000335,CUST0004441,MAT000672,2023-10-31,10.0,893.78,8937.8,5,Completed,USD,Japan,2026-08-11 17:25:20
SO000000336,CUST0004797,MAT000757,2026-03-25,6.0,664.13,3984.78,15,Completed,USD,UAE,2026-08-12 16:25:20
SO000000337,CUST0006396,MAT000383,2023-10-15,21.0,602.68,12656.28,20,Completed,INR,USA,2026-08-12 18:25:20
SO000000338,CUST0007895,MAT001173,2026-04-09,20.0,734.34,14686.8,15,Completed,EUR,Brazil,2026-08-12 10:25:20
SO000000339,CUST0007523,MAT000225,2023-07-30,25.0,161.75,4043.75,5,Completed,JPY,South Africa,2026-08-12 17:25:20
SO000000340,CUST0001923,MAT000831,2024-08-28,17.0,851.66,14478.22,15,Completed,USD,Mexico,2026-08-12 07:25:20
SO000000341,CUST0005028,MAT000044,2023-08-05,5.0,153.21,766.05,0,Completed,USD,France,2026-08-12 02:25:20
SO000000342,CUST0005650,MAT000418,2024-07-05,25.0,27.97,699.25,0,Shipped,JPY,South Africa,2026-08-11 21:25:20
SO000000343,CUST0005634,MAT000905,2026-01-12,22.0,629.58,13850.76,5,Completed,USD,France,2026-08-11 12:25:20
SO000000344,CUST0005384,MAT000378,2026-03-07,23.0,170.21,3914.83,20,Pending,EUR,South Africa,2026-08-11 14:25:20
SO000000345,CUST0004874,MAT000664,2025-09-20,3.0,684.08,2052.24,20,Completed,USD,Singapore,2026-08-11 22:25:20
SO000000346,CUST0004069,MAT000106,2026-08-27,15.0,716.56,10748.4,0,Completed,USD,Australia,2026-08-11 20:25:20
SO000000347,CUST0006100,MAT000097,2024-04-20,12.0,216.85,2602.2,0,Completed,AED,South Africa,2026-08-12 07:25:20
SO000000348,CUST0005113,MAT000305,2023-08-23,21.0,82.61,1734.81,5,Completed,USD,UAE,2026-08-11 18:25:20
SO000000349,CUST0005172,MAT000178,2025-02-02,11.0,453.23,4985.53,10,Returned,INR,Australia,2026-08-12 05:25:20
SO000000350,CUST0003445,MAT000508,2023-08-14,22.0,801.75,17638.5,15,Completed,USD,China,2026-08-12 17:25:20
SO000000351,CUST0003076,MAT000226,2023-05-12,11.0,763.33,8396.63,0,Completed,INR,Canada,2026-08-12 15:25:20
SO000000352,CUST0006915,MAT001069,2025-10-21,20.0,109.79,2195.8,20,Completed,USD,Mexico,2026-08-11 14:25:20
SO000000353,CUST0000940,MAT000303,2025-03-02,11.0,868.48,9553.28,15,Completed,USD,Germany,2026-08-12 11:25:20
SO000000354,CUST0003227,MAT000799,2025-05-16,10.0,241.23,2412.3,10,Completed,USD,Germany,2026-08-11 17:25:20
SO000000355,CUST0003691,MAT000541,2023-02-17,25.0,317.71,7942.75,15,Completed,USD,Japan,2026-08-12 17:25:20
SO000000356,CUST0007296,MAT000240,2023-08-09,1.0,138.4,138.4,5,Completed,USD,France,2026-08-11 16:25:20
SO000000357,CUST0002224,MAT000482,2023-11-22,13.0,343.13,4460.69,0,Shipped,JPY,Brazil,2026-08-11 16:25:20
SO000000358,CUST0006014,MAT000644,2023-06-14,22.0,573.9,12625.8,10,Completed,EUR,Canada,2026-08-11 22:25:20
SO000000359,CUST0004746,MAT000998,2025-10-22,21.0,457.94,9616.74,15,Completed,USD,China,2026-08-11 23:25:20
SO000000360,CUST0000924,MAT000710,2024-08-06,,745.65,5965.2,5,Completed,INR,USA,2026-08-11 14:25:20
SO000000361,CUST0005255,MAT000438,2024-07-06,12.0,578.96,6947.52,10,Shipped,USD,Brazil,2026-08-12 12:25:20
SO000000362,CUST0000235,MAT000581,2026-06-17,9.0,240.87,2167.83,0,Completed,EUR,Canada,2026-08-12 17:25:20
SO000000363,CUST0007832,MAT000012,2025-05-02,19.0,503.91,9574.29,0,Completed,USD,Brazil,2026-08-12 01:25:20
SO000000364,CUST0005747,MAT000443,2024-01-21,7.0,62.45,437.15,0,Completed,EUR,Saudi Arabia,2026-08-12 13:25:20
SO000000365,CUST0003190,MAT000789,2024-08-12,1.0,524.81,524.81,20,Cancelled,EUR,Mexico,2026-08-12 17:25:20
SO000000366,CUST0003662,MAT000711,2023-01-06,11.0,353.75,3891.25,10,Pending,EUR,Australia,2026-08-11 12:25:20
SO000000367,CUST0003528,MAT000570,2023-02-12,17.0,93.07,1582.19,0,Completed,USD,USA,2026-08-12 00:25:20
SO000000368,CUST0000857,MAT000905,2026-07-01,13.0,280.18,3642.34,0,Completed,AED,UAE,2026-08-11 23:25:20
SO000000369,CUST0001329,MAT000053,2026-01-11,13.0,808.79,10514.27,0,Completed,USD,Brazil,2026-08-12 10:25:20
SO000000370,CUST0002899,MAT000732,2025-12-27,7.0,529.5,3706.5,10,Completed,USD,Singapore,2026-08-11 16:25:20
SO000000371,CUST0005987,MAT000891,2025-02-27,0.0,813.42,19522.08,15,Completed,INR,Germany,2026-08-12 10:25:20
SO000000372,CUST0007526,MAT000947,2025-11-10,4.0,372.67,1490.68,20,Completed,JPY,Japan,2026-08-12 01:25:20
SO000000373,CUST0004211,MAT000255,2023-01-15,16.0,881.12,14097.92,15,Cancelled,EUR,Japan,2026-08-11 15:25:20
SO000000374,CUST0003080,MAT000489,2023-12-27,2.0,327.22,654.44,0,Completed,USD,Singapore,2026-08-12 12:25:20
SO000000375,CUST0000188,MAT001005,2026-07-09,25.0,682.34,17058.5,10,Completed,GBP,UK,2026-08-12 11:25:20
SO000000376,CUST0007904,MAT000354,2024-10-31,11.0,278.34,3061.74,10,Completed,USD,Mexico,2026-08-11 20:25:20
SO000000377,CUST0006839,MAT000239,2023-12-05,24.0,99.86,2396.64,5,Completed,USD,UAE,2026-08-11 15:25:20
SO000000378,CUST0000782,MAT001118,2023-03-02,15.0,750.59,11258.85,10,Pending,USD,France,2026-08-12 06:25:20
SO000000379,CUST0003837,MAT000891,2023-02-09,0.0,687.51,1375.02,0,Pending,INR,Saudi Arabia,2026-08-12 07:25:20
SO000000380,CUST0004983,MAT000909,2025-04-22,11.0,739.46,8134.06,5,Completed,USD,France,2026-08-11 15:25:20
SO000000381,CUST0002868,MAT001117,2024-09-09,15.0,273.23,4098.45,10,Shipped,GBP,Canada,2026-08-11 23:25:20
SO000000382,CUST0003203,MAT000131,2024-06-04,19.0,634.78,12060.82,20,Cancelled,USD,Singapore,2026-08-12 16:25:20
SO000000383,CUST0006799,MAT000542,2023-02-27,23.0,201.83,4642.09,10,Cancelled,USD,South Africa,2026-08-11 22:25:20
SO000000384,CUST0002464,MAT000638,2026-03-16,14.0,15.12,211.68,0,Completed,INR,UK,2026-08-11 16:25:20
SO000000385,CUST0000898,MAT000863,2024-12-16,8.0,780.51,6244.08,10,Cancelled,EUR,Singapore,2026-08-11 18:25:20
SO000000386,CUST0007790,MAT000445,2026-04-07,22.0,473.56,10418.32,0,Completed,USD,Mexico,2026-08-12 06:25:20
SO000000387,CUST0003982,MAT000731,2023-11-07,9.0,885.37,7968.33,15,Completed,USD,Singapore,2026-08-12 11:25:20
SO000000388,CUST0000851,MAT000657,2025-09-11,19.0,349.61,6642.59,10,Completed,USD,South Africa,2026-08-12 07:25:20
SO000000389,CUST0006420,MAT001142,2023-05-15,4.0,861.4,3445.6,0,Completed,GBP,Saudi Arabia,2026-08-12 03:25:20
SO000000390,CUST0003586,MAT001128,2024-04-23,14.0,555.48,7776.72,0,Completed,EUR,Brazil,2026-08-12 05:25:20
SO000000391,CUST0006021,MAT001048,2023-04-10,4.0,463.42,1853.68,10,Completed,USD,Canada,2026-08-11 18:25:20
SO000000392,CUST0006361,MAT000857,2025-04-30,6.0,276.01,1656.06,0,Pending,EUR,Germany,2026-08-12 07:25:20
SO000000393,CUST0001477,MAT000860,2023-01-03,3.0,743.62,2230.86,5,Returned,JPY,UK,2026-08-11 15:25:20
SO000000394,CUST0003414,MAT000704,2024-11-18,17.0,746.77,12695.09,0,Pending,USD,Saudi Arabia,2026-08-12 05:25:20
SO000000395,CUST0000808,MAT000389,2024-11-18,21.0,378.15,7941.15,20,Completed,USD,China,2026-08-11 13:25:20
SO000000396,CUST0006925,MAT000012,2023-06-18,22.0,655.93,14430.46,20,Completed,USD,Australia,2026-08-11 18:25:20
SO000000397,CUST0006946,MAT000272,2026-08-11,21.0,405.28,8510.88,0,Completed,USD,South Africa,2026-08-11 21:25:20
SO000000398,CUST0001825,MAT000089,2024-07-18,24.0,667.0,16008.0,5,Completed,USD,Saudi Arabia,2026-08-12 04:25:20
SO000000399,CUST0000770,MAT001116,2025-02-01,8.0,894.8,7158.4,0,Completed,USD,India,2026-08-12 09:25:20
SO000000400,CUST0005711,MAT001039,2024-03-26,11.0,239.93,2639.23,20,Completed,JPY,Mexico,2026-08-12 01:25:20
SO000000401,CUST0007224,MAT000944,2024-11-26,7.0,572.48,4007.36,15,Completed,USD,Japan,2026-08-11 13:25:20
SO000000402,CUST0007646,MAT000485,2024-05-01,13.0,344.99,4484.87,0,Completed,USD,UK,2026-08-11 16:25:20
SO000000403,CUST0005765,MAT000850,2024-06-02,12.0,495.79,5949.48,10,Completed,USD,India,2026-08-12 12:25:20
SO000000404,CUST0005321,MAT000429,2023-04-07,7.0,787.36,5511.52,0,Completed,USD,Japan,2026-08-11 20:25:20
SO000000405,CUST0006402,MAT001052,2023-04-05,15.0,316.08,4741.2,0,Completed,USD,Canada,2026-08-11 16:25:20
SO000000406,CUST0005741,MAT000685,2024-11-19,16.0,69.79,1116.64,0,Returned,AED,Canada,2026-08-11 14:25:20
SO000000407,CUST0001097,MAT000754,2023-07-25,6.0,720.05,4320.3,0,Completed,USD,South Africa,2026-08-11 20:25:20
SO000000408,CUST0001598,MAT000595,2023-02-01,21.0,501.75,10536.75,0,Completed,GBP,Brazil,2026-08-11 14:25:20
SO000000409,CUST0002492,MAT000546,2024-12-01,21.0,407.21,8551.41,0,Pending,INR,Mexico,2026-08-12 06:25:20
SO000000410,CUST0007602,MAT001192,2025-02-10,5.0,169.08,845.4,0,Completed,USD,Canada,2026-08-12 15:25:20
SO000000411,CUST0003978,MAT000252,2023-10-07,2.0,88.1,176.2,0,Completed,USD,China,2026-08-11 20:25:20
SO000000412,CUST0002199,MAT000251,2026-07-18,15.0,254.47,3817.05,0,Completed,JPY,Saudi Arabia,2026-08-11 23:25:20
SO000000413,CUST0005908,MAT000354,2024-03-02,1.0,648.42,648.42,0,Cancelled,USD,UK,2026-08-12 14:25:20
SO000000414,CUST0001893,MAT000922,2023-07-07,13.0,373.53,4855.89,5,Completed,JPY,Australia,2026-08-11 19:25:20
SO000000415,CUST0001578,MAT000729,2023-06-23,20.0,515.35,10307.0,10,Completed,EUR,UK,2026-08-11 13:25:20
SO000000416,CUST0000537,MAT000136,2023-05-21,11.0,78.43,862.73,0,Cancelled,EUR,China,2026-08-11 18:25:20
SO000000417,CUST0006920,MAT000018,2026-06-14,22.0,115.3,2536.6,10,Completed,USD,Saudi Arabia,2026-08-12 03:25:20
